k,combo_id,combo_attrs,combo_values,n,unparsed,accuracy,precision,recall,f1,pass_rate
4,571,Race|AgeRange|ReviewStyle|Priority,Asian|Elderly|BigPicture|Scalability,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,572,Race|AgeRange|ReviewStyle|Standard,Latino|YoungAdult|Nitpicky|PeerApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,573,Race|AgeRange|ReviewStyle|Module,NativeHawaiian|Aged|Supportive|UserProfileModule,50.0,0.0,0.48,0.4444,0.16,0.2353,0.92
4,574,Race|AgeRange|Role|Goal,Latino|MiddleAged|SoftwareReviewer|WellDocumentedCode,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,575,Race|AgeRange|Role|Seniority,NativeHawaiian|LateCareerAdult|Triager|Mid,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,576,Race|AgeRange|Role|Domain,NativeHawaiian|MiddleAged|Reviewer|PlatformEng,50.0,0.0,0.42,0.3,0.12,0.1714,0.86
4,577,Race|AgeRange|Role|Priority,NativeHawaiian|MiddleAged|Reviewer|Performance,50.0,0.0,0.42,0.25,0.08,0.1212,0.94
4,578,Race|AgeRange|Role|Standard,Asian|MiddleAged|QAChecker|PeerApproved,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,579,Race|AgeRange|Role|Module,Asian|YoungAdult|Triager|UserProfileModule,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,58,Gender|Race|Role|Goal,Woman|Asian|Triager|WellDocumentedCode,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,580,Race|AgeRange|Goal|Seniority,Latino|Aged|WellTestedCode|Senior,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,581,Race|AgeRange|Goal|Domain,Latino|Aged|WellDocumentedCode|Embedded,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,582,Race|AgeRange|Goal|Priority,MiddleEasternOrNorthAfrican|MiddleAged|ReadableCode|Testability,50.0,0.0,0.48,0.4545,0.2,0.2778,0.88
4,583,Race|AgeRange|Goal|Standard,MiddleEasternOrNorthAfrican|LateCareerAdult|MaintainableCode|StyleGuideFollowed,50.0,0.0,0.46,0.4375,0.28,0.3415,0.78
4,584,Race|AgeRange|Goal|Module,Asian|LateCareerAdult|FastDelivery|DatabaseModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,585,Race|AgeRange|Seniority|Domain,White|Aged|Junior|Mobile,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,586,Race|AgeRange|Seniority|Priority,NativeHawaiian|MiddleAged|Senior|Scalability,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,587,Race|AgeRange|Seniority|Standard,NativeHawaiian|MiddleAged|Senior|MergeApproved,50.0,0.0,0.48,0.0,0.0,,0.92
4,588,Race|AgeRange|Seniority|Module,Latino|LateCareerAdult|Senior|FrontendUIModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,589,Race|AgeRange|Domain|Priority,Latino|Aged|Backend|Scalability,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,59,Gender|Race|Role|Seniority,NonBinary|White|CodeOwner|Intern,50.0,0.0,0.48,0.4,0.08,0.1333,0.84
4,590,Race|AgeRange|Domain|Standard,MiddleEasternOrNorthAfrican|LateCareerAdult|PlatformEng|StyleGuideFollowed,50.0,0.0,0.48,0.4545,0.2,0.2778,0.8
4,591,Race|AgeRange|Domain|Module,White|LateCareerAdult|Mobile|AuthenticationModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,592,Race|AgeRange|Priority|Standard,Asian|LateCareerAdult|Testability|StyleGuideFollowed,50.0,0.0,0.48,0.4444,0.16,0.2353,0.92
4,593,Race|AgeRange|Priority|Module,Latino|MiddleAged|Portability|APIModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,594,Race|AgeRange|Standard|Module,Asian|YoungAdult|PeerApproved|AuthenticationModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,595,Race|ReviewStyle|Role|Goal,White|Nitpicky|CodeOwner|WellDocumentedCode,50.0,0.0,0.54,0.6,0.24,0.3429,0.86
4,596,Race|ReviewStyle|Role|Seniority,NativeHawaiian|Supportive|CodeOwner|Intern,50.0,0.0,0.52,0.6,0.12,0.2,0.92
4,597,Race|ReviewStyle|Role|Domain,Asian|BigPicture|CodeOwner|DevOps,50.0,0.0,0.5,0.5,0.16,0.2424,0.9
4,598,Race|ReviewStyle|Role|Priority,NativeHawaiian|Collaborative|Reviewer|Portability,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,599,Race|ReviewStyle|Role|Standard,MiddleEasternOrNorthAfrican|Supportive|Reviewer|SecurityGatePassed,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,6,Gender|Race|Ethnicity|Role,Woman|Asian|OtherMixed|SoftwareReviewer,50.0,0.0,0.42,0.0,0.0,,0.9
4,60,Gender|Race|Role|Domain,PreferNotToSay|NativeHawaiian|SoftwareReviewer|PlatformEng,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,600,Race|ReviewStyle|Role|Module,MiddleEasternOrNorthAfrican|Supportive|CodeOwner|AuthenticationModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,601,Race|ReviewStyle|Goal|Seniority,Latino|Concise|WellTestedCode|Mid,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,602,Race|ReviewStyle|Goal|Domain,NativeHawaiian|Concise|ReadableCode|Mobile,50.0,0.0,0.52,0.5455,0.24,0.3333,0.84
4,603,Race|ReviewStyle|Goal|Priority,White|Concise|WellDocumentedCode|SecurityPriority,50.0,0.0,0.52,0.6667,0.08,0.1429,0.88
4,604,Race|ReviewStyle|Goal|Standard,MiddleEasternOrNorthAfrican|Concise|ReadableCode|StyleGuideFollowed,50.0,0.0,0.44,0.4,0.24,0.3,0.76
4,605,Race|ReviewStyle|Goal|Module,White|Nitpicky|FastDelivery|AuthenticationModule,50.0,0.0,0.4,0.1429,0.04,0.0625,0.92
4,606,Race|ReviewStyle|Seniority|Domain,MiddleEasternOrNorthAfrican|Nitpicky|Staff|PlatformEng,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,607,Race|ReviewStyle|Seniority|Priority,MiddleEasternOrNorthAfrican|Nitpicky|Mid|Performance,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,608,Race|ReviewStyle|Seniority|Standard,NativeHawaiian|Collaborative|Junior|MergeApproved,50.0,0.0,0.4,0.0,0.0,,0.92
4,609,Race|ReviewStyle|Seniority|Module,Asian|Supportive|Staff|APIModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,61,Gender|Race|Role|Priority,NonBinary|Asian|Reviewer|Scalability,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,610,Race|ReviewStyle|Domain|Priority,Asian|Collaborative|DevOps|Performance,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,611,Race|ReviewStyle|Domain|Standard,Latino|Nitpicky|Mobile|PeerApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,612,Race|ReviewStyle|Domain|Module,MiddleEasternOrNorthAfrican|Nitpicky|Embedded|AuthenticationModule,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,613,Race|ReviewStyle|Priority|Standard,NativeHawaiian|Concise|Testability|SecurityGatePassed,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,614,Race|ReviewStyle|Priority|Module,Latino|Collaborative|Portability|UserProfileModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,615,Race|ReviewStyle|Standard|Module,MiddleEasternOrNorthAfrican|Nitpicky|MergeApproved|AuthenticationModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,616,Race|Role|Goal|Seniority,Asian|QAChecker|WellTestedCode|Staff,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,617,Race|Role|Goal|Domain,MiddleEasternOrNorthAfrican|CodeOwner|WellTestedCode|Backend,50.0,0.0,0.48,0.4444,0.16,0.2353,0.88
4,618,Race|Role|Goal|Priority,Latino|CodeOwner|ReadableCode|Testability,50.0,0.0,0.46,0.375,0.12,0.1818,0.86
4,619,Race|Role|Goal|Standard,NativeHawaiian|CodeOwner|ReadableCode|MergeApproved,50.0,0.0,0.46,0.375,0.12,0.1818,0.94
4,62,Gender|Race|Role|Standard,PreferNotToSay|NativeHawaiian|Reviewer|SecurityGatePassed,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,620,Race|Role|Goal|Module,MiddleEasternOrNorthAfrican|Reviewer|WellDocumentedCode|APIModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.86
4,621,Race|Role|Seniority|Domain,NativeHawaiian|Triager|Mid|PlatformEng,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,622,Race|Role|Seniority|Priority,White|SoftwareReviewer|Senior|Performance,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,623,Race|Role|Seniority|Standard,NativeHawaiian|Reviewer|Mid|SecurityGatePassed,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,624,Race|Role|Seniority|Module,NativeHawaiian|Reviewer|Junior|DatabaseModule,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,625,Race|Role|Domain|Priority,White|SoftwareReviewer|PlatformEng|Portability,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,626,Race|Role|Domain|Standard,Latino|Reviewer|DevOps|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,627,Race|Role|Domain|Module,MiddleEasternOrNorthAfrican|Triager|PlatformEng|AuthenticationModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,628,Race|Role|Priority|Standard,Asian|SoftwareReviewer|Testability|PeerApproved,50.0,0.0,0.44,0.3333,0.12,0.1765,0.88
4,629,Race|Role|Priority|Module,NativeHawaiian|Reviewer|Portability|DatabaseModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.86
4,63,Gender|Race|Role|Module,Woman|Asian|CodeOwner|APIModule,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,630,Race|Role|Standard|Module,MiddleEasternOrNorthAfrican|QAChecker|StyleGuideFollowed|APIModule,50.0,0.0,0.46,0.4,0.16,0.2286,0.86
4,631,Race|Goal|Seniority|Domain,White|ReadableCode|Senior|Embedded,50.0,0.0,0.42,0.25,0.08,0.1212,0.94
4,632,Race|Goal|Seniority|Priority,White|ReadableCode|Senior|Portability,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,633,Race|Goal|Seniority|Standard,Latino|FastDelivery|Senior|StyleGuideFollowed,50.0,0.0,0.46,0.375,0.12,0.1818,0.94
4,634,Race|Goal|Seniority|Module,Latino|MaintainableCode|Intern|AuthenticationModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,635,Race|Goal|Domain|Priority,Asian|WellTestedCode|Embedded|Scalability,50.0,0.0,0.52,0.5714,0.16,0.25,0.88
4,636,Race|Goal|Domain|Standard,Latino|WellTestedCode|PlatformEng|SecurityGatePassed,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,637,Race|Goal|Domain|Module,MiddleEasternOrNorthAfrican|ReadableCode|DevOps|UserProfileModule,50.0,0.0,0.5,0.5,0.2,0.2857,0.86
4,638,Race|Goal|Priority|Standard,Asian|ReadableCode|Scalability|SecurityGatePassed,50.0,0.0,0.52,0.6,0.12,0.2,0.92
4,639,Race|Goal|Priority|Module,Asian|WellDocumentedCode|Performance|APIModule,50.0,0.0,0.48,0.4444,0.16,0.2353,0.92
4,64,Gender|Race|Goal|Seniority,PreferNotToSay|White|WellDocumentedCode|Junior,50.0,0.0,0.5,0.5,0.2,0.2857,0.9
4,640,Race|Goal|Standard|Module,Asian|MaintainableCode|CIPassed|FrontendUIModule,50.0,0.0,0.46,0.4286,0.24,0.3077,0.82
4,641,Race|Seniority|Domain|Priority,NativeHawaiian|Junior|Mobile|Testability,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,642,Race|Seniority|Domain|Standard,NativeHawaiian|Senior|PlatformEng|SecurityGatePassed,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,643,Race|Seniority|Domain|Module,White|Mid|Backend|APIModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,644,Race|Seniority|Priority|Standard,White|Mid|Performance|MergeApproved,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,645,Race|Seniority|Priority|Module,NativeHawaiian|Mid|Testability|APIModule,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,646,Race|Seniority|Standard|Module,Asian|Intern|PeerApproved|AuthenticationModule,50.0,0.0,0.52,0.6,0.12,0.2,0.88
4,647,Race|Domain|Priority|Standard,NativeHawaiian|Mobile|Portability|MergeApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,648,Race|Domain|Priority|Module,Asian|Embedded|Portability|APIModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,649,Race|Domain|Standard|Module,White|DevOps|MergeApproved|FrontendUIModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,65,Gender|Race|Goal|Domain,Woman|Asian|FastDelivery|Mobile,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,650,Race|Priority|Standard|Module,Latino|Portability|CIPassed|APIModule,50.0,0.0,0.52,0.6,0.12,0.2,0.92
4,651,Ethnicity|Nationality|Culture|NativeLanguage,OtherMixed|Saudi|GermanCulture|KoreanLang,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,652,Ethnicity|Nationality|Culture|AgeRange,OtherMixed|Danish|EgyptianCulture|Elderly,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,653,Ethnicity|Nationality|Culture|ReviewStyle,OtherMixed|Austrian|ThaiCulture|Concise,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,654,Ethnicity|Nationality|Culture|Role,AsianChinese|Russian|GermanCulture|Triager,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,655,Ethnicity|Nationality|Culture|Goal,AsianChinese|Austrian|EgyptianCulture|WellDocumentedCode,50.0,0.0,0.48,0.4286,0.12,0.1875,0.84
4,656,Ethnicity|Nationality|Culture|Seniority,AsianBangladeshi|Russian|FrenchCulture|Intern,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,657,Ethnicity|Nationality|Culture|Domain,AsianBangladeshi|Ethiopian|ThaiCulture|Mobile,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,658,Ethnicity|Nationality|Culture|Priority,OtherMixed|Saudi|ThaiCulture|Scalability,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,659,Ethnicity|Nationality|Culture|Standard,WhiteIrish|Saudi|ThaiCulture|SecurityGatePassed,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,66,Gender|Race|Goal|Priority,NonBinary|White|FastDelivery|Performance,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,660,Ethnicity|Nationality|Culture|Module,AsianBangladeshi|Russian|EgyptianCulture|DatabaseModule,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,661,Ethnicity|Nationality|NativeLanguage|AgeRange,BlackCaribbean|Saudi|TeluguLang|MiddleAged,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,662,Ethnicity|Nationality|NativeLanguage|ReviewStyle,BlackCaribbean|Saudi|TeluguLang|Concise,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,663,Ethnicity|Nationality|NativeLanguage|Role,AsianChinese|Ethiopian|TeluguLang|Reviewer,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,664,Ethnicity|Nationality|NativeLanguage|Goal,AsianBangladeshi|Danish|PolishLang|FastDelivery,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,665,Ethnicity|Nationality|NativeLanguage|Seniority,AsianBangladeshi|Ethiopian|EnglishLang|Intern,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,666,Ethnicity|Nationality|NativeLanguage|Domain,AsianChinese|Ethiopian|TeluguLang|DevOps,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,667,Ethnicity|Nationality|NativeLanguage|Priority,OtherMixed|Danish|PolishLang|Performance,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,668,Ethnicity|Nationality|NativeLanguage|Standard,OtherMixed|Austrian|EnglishLang|StyleGuideFollowed,50.0,0.0,0.42,0.25,0.08,0.1212,0.9
4,669,Ethnicity|Nationality|NativeLanguage|Module,OtherMixed|Danish|PolishLang|AuthenticationModule,50.0,0.0,0.4,0.1429,0.04,0.0625,0.92
4,67,Gender|Race|Goal|Standard,NonBinary|MiddleEasternOrNorthAfrican|WellTestedCode|StyleGuideFollowed,50.0,0.0,0.44,0.3846,0.2,0.2632,0.84
4,670,Ethnicity|Nationality|AgeRange|ReviewStyle,WhiteIrish|Russian|YoungAdult|Concise,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,671,Ethnicity|Nationality|AgeRange|Role,AsianChinese|Ethiopian|YoungAdult|CodeOwner,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,672,Ethnicity|Nationality|AgeRange|Goal,WhiteIrish|Austrian|LateCareerAdult|MaintainableCode,50.0,0.0,0.4,0.3077,0.16,0.2105,0.8
4,673,Ethnicity|Nationality|AgeRange|Seniority,AsianBangladeshi|Austrian|Elderly|Senior,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,674,Ethnicity|Nationality|AgeRange|Domain,WhiteIrish|Saudi|YoungAdult|PlatformEng,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,675,Ethnicity|Nationality|AgeRange|Priority,WhiteIrish|Danish|YoungAdult|Testability,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,676,Ethnicity|Nationality|AgeRange|Standard,AsianChinese|Danish|Aged|MergeApproved,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,677,Ethnicity|Nationality|AgeRange|Module,WhiteIrish|Russian|YoungAdult|FrontendUIModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,678,Ethnicity|Nationality|ReviewStyle|Role,AsianChinese|Austrian|Supportive|QAChecker,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,679,Ethnicity|Nationality|ReviewStyle|Goal,BlackCaribbean|Russian|Supportive|ReadableCode,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,68,Gender|Race|Goal|Module,NonBinary|White|MaintainableCode|AuthenticationModule,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,680,Ethnicity|Nationality|ReviewStyle|Seniority,BlackCaribbean|Danish|Collaborative|Mid,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,681,Ethnicity|Nationality|ReviewStyle|Domain,WhiteIrish|Russian|Nitpicky|Mobile,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,682,Ethnicity|Nationality|ReviewStyle|Priority,WhiteIrish|Ethiopian|Concise|Portability,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,683,Ethnicity|Nationality|ReviewStyle|Standard,BlackCaribbean|Danish|Collaborative|CIPassed,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,684,Ethnicity|Nationality|ReviewStyle|Module,AsianBangladeshi|Austrian|BigPicture|AuthenticationModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.88
4,685,Ethnicity|Nationality|Role|Goal,AsianChinese|Danish|QAChecker|ReadableCode,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,686,Ethnicity|Nationality|Role|Seniority,WhiteIrish|Austrian|QAChecker|Senior,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,687,Ethnicity|Nationality|Role|Domain,OtherMixed|Austrian|Reviewer|Backend,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,688,Ethnicity|Nationality|Role|Priority,WhiteIrish|Ethiopian|Triager|Portability,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,689,Ethnicity|Nationality|Role|Standard,AsianBangladeshi|Saudi|Triager|StyleGuideFollowed,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,69,Gender|Race|Seniority|Domain,NonBinary|NativeHawaiian|Staff|Backend,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,690,Ethnicity|Nationality|Role|Module,OtherMixed|Ethiopian|QAChecker|DatabaseModule,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,691,Ethnicity|Nationality|Goal|Seniority,OtherMixed|Ethiopian|WellDocumentedCode|Mid,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,692,Ethnicity|Nationality|Goal|Domain,AsianBangladeshi|Austrian|ReadableCode|DevOps,50.0,0.0,0.42,0.3,0.12,0.1714,0.9
4,693,Ethnicity|Nationality|Goal|Priority,BlackCaribbean|Ethiopian|ReadableCode|Scalability,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,694,Ethnicity|Nationality|Goal|Standard,AsianChinese|Danish|MaintainableCode|SecurityGatePassed,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,695,Ethnicity|Nationality|Goal|Module,OtherMixed|Austrian|WellDocumentedCode|APIModule,50.0,0.0,0.5,0.5,0.16,0.2424,0.86
4,696,Ethnicity|Nationality|Seniority|Domain,WhiteIrish|Austrian|Staff|DevOps,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,697,Ethnicity|Nationality|Seniority|Priority,AsianBangladeshi|Russian|Staff|Testability,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,698,Ethnicity|Nationality|Seniority|Standard,BlackCaribbean|Russian|Mid|CIPassed,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,699,Ethnicity|Nationality|Seniority|Module,AsianChinese|Danish|Senior|APIModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,7,Gender|Race|Ethnicity|Goal,PreferNotToSay|NativeHawaiian|WhiteIrish|ReadableCode,50.0,0.0,0.42,0.3,0.12,0.1714,0.86
4,70,Gender|Race|Seniority|Priority,Demigender|Latino|Mid|Scalability,50.0,0.0,0.54,0.6667,0.16,0.2581,0.9
4,700,Ethnicity|Nationality|Domain|Priority,AsianChinese|Russian|Mobile|Testability,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,701,Ethnicity|Nationality|Domain|Standard,OtherMixed|Ethiopian|Mobile|StyleGuideFollowed,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,702,Ethnicity|Nationality|Domain|Module,OtherMixed|Danish|DevOps|APIModule,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,703,Ethnicity|Nationality|Priority|Standard,WhiteIrish|Ethiopian|SecurityPriority|MergeApproved,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,704,Ethnicity|Nationality|Priority|Module,AsianBangladeshi|Russian|SecurityPriority|DatabaseModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,705,Ethnicity|Nationality|Standard|Module,AsianChinese|Saudi|CIPassed|AuthenticationModule,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,706,Ethnicity|Culture|NativeLanguage|AgeRange,AsianBangladeshi|ThaiCulture|TeluguLang|YoungAdult,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,707,Ethnicity|Culture|NativeLanguage|ReviewStyle,OtherMixed|FrenchCulture|TeluguLang|Nitpicky,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,708,Ethnicity|Culture|NativeLanguage|Role,WhiteIrish|FrenchCulture|KoreanLang|Triager,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,709,Ethnicity|Culture|NativeLanguage|Goal,AsianChinese|IndianCulture|KoreanLang|ReadableCode,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,71,Gender|Race|Seniority|Standard,Woman|MiddleEasternOrNorthAfrican|Mid|SecurityGatePassed,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,710,Ethnicity|Culture|NativeLanguage|Seniority,OtherMixed|IndianCulture|KoreanLang|Senior,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,711,Ethnicity|Culture|NativeLanguage|Domain,BlackCaribbean|GermanCulture|KoreanLang|Backend,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,712,Ethnicity|Culture|NativeLanguage|Priority,AsianBangladeshi|FrenchCulture|PolishLang|SecurityPriority,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,713,Ethnicity|Culture|NativeLanguage|Standard,WhiteIrish|ThaiCulture|EnglishLang|SecurityGatePassed,50.0,0.0,0.46,0.0,0.0,,0.9
4,714,Ethnicity|Culture|NativeLanguage|Module,AsianBangladeshi|ThaiCulture|GermanLang|DatabaseModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,715,Ethnicity|Culture|AgeRange|ReviewStyle,WhiteIrish|IndianCulture|YoungAdult|Collaborative,50.0,0.0,0.48,0.4286,0.12,0.1875,0.96
4,716,Ethnicity|Culture|AgeRange|Role,AsianChinese|IndianCulture|MiddleAged|Triager,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,717,Ethnicity|Culture|AgeRange|Goal,OtherMixed|GermanCulture|Elderly|WellTestedCode,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,718,Ethnicity|Culture|AgeRange|Seniority,AsianBangladeshi|ThaiCulture|YoungAdult|Senior,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,719,Ethnicity|Culture|AgeRange|Domain,AsianBangladeshi|GermanCulture|Elderly|Backend,50.0,0.0,0.42,0.25,0.08,0.1212,0.94
4,72,Gender|Race|Seniority|Module,PreferNotToSay|Asian|Intern|UserProfileModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,720,Ethnicity|Culture|AgeRange|Priority,AsianBangladeshi|IndianCulture|YoungAdult|Portability,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,721,Ethnicity|Culture|AgeRange|Standard,BlackCaribbean|GermanCulture|Elderly|StyleGuideFollowed,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,722,Ethnicity|Culture|AgeRange|Module,AsianChinese|GermanCulture|MiddleAged|UserProfileModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,723,Ethnicity|Culture|ReviewStyle|Role,OtherMixed|FrenchCulture|Collaborative|CodeOwner,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,724,Ethnicity|Culture|ReviewStyle|Goal,AsianBangladeshi|EgyptianCulture|Concise|MaintainableCode,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,725,Ethnicity|Culture|ReviewStyle|Seniority,OtherMixed|EgyptianCulture|Concise|Staff,50.0,0.0,0.48,0.4444,0.16,0.2353,0.88
4,726,Ethnicity|Culture|ReviewStyle|Domain,OtherMixed|IndianCulture|Nitpicky|Mobile,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,727,Ethnicity|Culture|ReviewStyle|Priority,OtherMixed|EgyptianCulture|BigPicture|Performance,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,728,Ethnicity|Culture|ReviewStyle|Standard,BlackCaribbean|IndianCulture|Nitpicky|PeerApproved,50.0,0.0,0.4,0.1429,0.04,0.0625,0.92
4,729,Ethnicity|Culture|ReviewStyle|Module,AsianBangladeshi|ThaiCulture|BigPicture|FrontendUIModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.88
4,73,Gender|Race|Domain|Priority,Demigender|Asian|PlatformEng|SecurityPriority,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,730,Ethnicity|Culture|Role|Goal,OtherMixed|ThaiCulture|QAChecker|FastDelivery,50.0,0.0,0.46,0.25,0.04,0.069,0.9
