snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
35,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
36,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,0,1,LABEL: 1
37,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,0,0,LABEL: 0
38,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
39,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
40,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
41,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
42,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,0,LABEL: 0
43,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,0,1,LABEL: 1
44,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
45,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
46,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,0,0,LABEL: 0
47,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,0,LABEL: 0
48,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
49,15,2,15,Race|Ethnicity,MiddleEasternOrNorthAfrican|OtherMixed,,MiddleEasternOrNorthAfrican,OtherMixed,,,,,,,,,,,,,1,1,LABEL: 1
0,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
1,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,0,LABEL: 0
2,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
3,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
4,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
5,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,0,LABEL: 0
6,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
7,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
8,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
9,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
10,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
11,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
12,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
13,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
14,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,0,LABEL: 0
15,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
16,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
17,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
18,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
19,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,0,LABEL: 0
20,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
21,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
22,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
23,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,0,LABEL: 0
24,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
25,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
26,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
27,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
28,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
29,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
30,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
31,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
32,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
33,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
34,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
35,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
36,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
37,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,0,LABEL: 0
38,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
39,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
40,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
41,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
42,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,0,LABEL: 0
43,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,1,LABEL: 1
44,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
45,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
46,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,0,0,LABEL: 0
47,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
48,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
49,16,2,16,Race|Nationality,NativeHawaiian|Russian,,NativeHawaiian,,Russian,,,,,,,,,,,,1,1,LABEL: 1
0,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
1,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,0,LABEL: 0
2,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
3,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
4,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,0,LABEL: 0
5,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,0,LABEL: 0
6,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
7,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
8,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
9,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
10,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
11,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
12,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
13,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
14,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,0,LABEL: 0
15,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
16,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,0,LABEL: 0
17,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
18,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
19,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,0,LABEL: 0
20,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
21,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
22,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
23,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,0,LABEL: 0
24,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
25,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
26,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
27,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
28,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
29,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
30,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
31,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,0,LABEL: 0
32,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
33,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
34,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
35,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
36,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
37,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,0,LABEL: 0
38,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
39,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
40,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,0,LABEL: 0
41,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
42,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,0,LABEL: 0
43,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,1,LABEL: 1
44,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
45,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
46,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,0,0,LABEL: 0
47,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
48,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
49,17,2,17,Race|Culture,White|FrenchCulture,,White,,,FrenchCulture,,,,,,,,,,,1,1,LABEL: 1
0,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
1,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,0,LABEL: 0
2,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
3,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
4,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,0,LABEL: 0
5,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,0,LABEL: 0
6,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,0,LABEL: 0
7,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
8,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
9,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
10,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
11,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
12,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
13,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
14,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,0,LABEL: 0
15,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
16,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,0,LABEL: 0
17,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
18,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
19,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,0,LABEL: 0
20,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
21,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
22,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
23,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,0,LABEL: 0
24,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
25,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
26,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
27,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
28,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
29,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
30,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
31,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
32,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
33,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
34,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
35,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
36,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
37,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,0,LABEL: 0
38,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
39,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
40,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
41,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
42,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,0,LABEL: 0
43,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,1,LABEL: 1
44,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
45,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
46,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,0,0,LABEL: 0
47,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
48,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
49,18,2,18,Race|NativeLanguage,NativeHawaiian|KoreanLang,,NativeHawaiian,,,,KoreanLang,,,,,,,,,,1,1,LABEL: 1
0,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
1,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
2,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
3,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
4,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
5,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
6,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
7,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
8,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
9,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
10,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
11,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
12,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
13,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
14,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,0,LABEL: 0
15,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
16,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,0,LABEL: 0
17,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
18,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
19,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,0,LABEL: 0
20,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
21,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
22,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
23,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
24,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
25,19,2,19,Race|AgeRange,MiddleEasternOrNorthAfrican|MiddleAged,,MiddleEasternOrNorthAfrican,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
