snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
40,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,1,0,LABEL: 0
41,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,1,1,LABEL: 1
42,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,1,0,LABEL: 0
43,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,0,1,LABEL: 1
44,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,1,1,LABEL: 1
45,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,1,1,LABEL: 1
46,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,0,0,LABEL: 0
47,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,1,1,LABEL: 1
48,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,1,1,LABEL: 1
49,16,3,16,Gender|Ethnicity|NativeLanguage,TwoSpirit|WhiteIrish|TeluguLang,TwoSpirit,,WhiteIrish,,,TeluguLang,,,,,,,,,,1,1,LABEL: 1
0,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
1,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,0,LABEL: 0
2,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
3,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
4,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
5,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,0,LABEL: 0
6,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
7,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
8,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
9,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
10,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
11,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
12,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
13,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
14,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,0,LABEL: 0
15,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
16,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,0,LABEL: 0
17,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
18,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
19,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,0,LABEL: 0
20,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
21,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
22,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
23,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,0,LABEL: 0
24,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
25,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
26,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
27,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
28,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
29,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
30,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
31,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
32,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
33,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
34,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
35,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
36,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
37,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,0,LABEL: 0
38,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
39,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
40,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
41,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
42,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
43,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,1,LABEL: 1
44,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
45,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
46,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,0,0,LABEL: 0
47,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
48,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
49,17,3,17,Gender|Ethnicity|AgeRange,Demigender|OtherMixed|Elderly,Demigender,,OtherMixed,,,,Elderly,,,,,,,,,1,1,LABEL: 1
0,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
1,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
2,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
3,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
4,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
5,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
6,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
7,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
8,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
9,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
10,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
11,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
12,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
13,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
14,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
15,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
16,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
17,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
18,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
19,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
20,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
21,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
22,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
23,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
24,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
25,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
26,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
27,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
28,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
29,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
30,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
31,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
32,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
33,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
34,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
35,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
36,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
37,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
38,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
39,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
40,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
41,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
42,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
43,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
44,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
45,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
46,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
47,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
48,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
49,18,3,18,Gender|Ethnicity|ReviewStyle,Demigender|AsianBangladeshi|Collaborative,Demigender,,AsianBangladeshi,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
0,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
1,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
2,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
3,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
4,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
5,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
6,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
7,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
8,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
9,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
10,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
11,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
12,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
13,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
14,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,0,LABEL: 0
15,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
16,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
17,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
18,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
19,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,0,LABEL: 0
20,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
21,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
22,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
23,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
24,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
25,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
26,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
27,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
28,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
29,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
30,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
31,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
32,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
33,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
34,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
35,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
36,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
37,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
38,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
39,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
40,19,3,19,Gender|Ethnicity|Role,NonBinary|AsianBangladeshi|SoftwareReviewer,NonBinary,,AsianBangladeshi,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
